Run	Start Period	Stop Period	Seed	Biased Region X	Biased Region Y	District Height	District Width	Home Count	Initial Interest Minimum	Initial Interest Maximum	Learner Count	Learning Resource Count	Lot Count	Next Home ID	Next Learner ID	Next Resource ID	Pause Period	Random Seed	Regular YCount	Resource Efficacy Minimum	Resource Efficacy Maximum	Start Period	Stop Period	Subsequent Engagement Factor	Thread Count	Time Segments Wandering	Time Segmentsin Day	Count Homes Population	Count Learners Population	Count Learner Learning Interest	Minimum Learner Learning Interest	Maximum Learner Learning Interest	Sum Learner Learning Interest	Average Learner Learning Interest	Count Learner Resource Engagements	Minimum Learner Resource Engagements	Maximum Learner Resource Engagements	Sum Learner Resource Engagements	Average Learner Resource Engagements	Count Learner Not Interested Behavior	Count Learner Seeking Resource Behavior	Count Learner Found Resource Behavior	Count Learner At Home Behavior	Count Learning Resources Population	Count Resource Interactions Population
51	0	3000	1325544866271	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	7650.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0300	0.0900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.053784938213623436	1.0	38.93429729586248	0.3893429729586248	100.0	0.0	29.0	378.0	3.78	82.0	0.0	18.0	0.0	10.0	2215.0
52	0	3000	1325544869189	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	7800.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0300	0.0900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.06115428538380052	1.0	42.13391395567258	0.4213391395567258	100.0	0.0	29.0	514.0	5.14	74.0	0.0	26.0	0.0	10.0	2262.0
53	0	3000	1325544872162	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	7950.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0300	0.0900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05043220646382937	1.0	37.22162249334602	0.3722162249334602	100.0	0.0	27.0	349.0	3.49	85.0	0.0	15.0	0.0	10.0	2308.0
54	0	3000	1325544875166	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	8100.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0300	0.0900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.050893409209503804	1.0	38.435184239453136	0.38435184239453135	100.0	0.0	30.0	401.0	4.01	76.0	0.0	24.0	0.0	10.0	2358.0
55	0	3000	1325544878221	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	8250.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0300	0.0900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05833844857409357	1.0	38.94830528820336	0.38948305288203355	100.0	0.0	27.0	353.0	3.53	81.0	0.0	19.0	0.0	10.0	2402.0
56	0	3000	1325544881334	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	8400.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0300	0.0900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.062412172417219317	1.0	37.0493875865309	0.37049387586530896	100.0	0.0	28.0	391.0	3.91	82.0	0.0	18.0	0.0	10.0	2439.0
57	0	3000	1325544884496	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	8550.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0300	0.0900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05606937998299793	1.0	36.0737074037865	0.360737074037865	100.0	0.0	27.0	273.0	2.73	84.0	0.0	16.0	0.0	10.0	2480.0
58	0	3000	1325544887730	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	8700.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0300	0.0900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05061302486292238	1.0	33.52635885211334	0.3352635885211334	100.0	0.0	27.0	244.0	2.44	92.0	0.0	8.0	0.0	10.0	2519.0
59	0	3000	1325544890990	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	8850.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0300	0.0900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.054842403229950744	1.0	42.00756626231272	0.42007566262312723	100.0	0.0	26.0	356.0	3.56	77.0	0.0	23.0	0.0	10.0	2572.0
60	0	3000	1325544894289	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	9000.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0300	0.0900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05800210549600457	1.0	36.55236863220284	0.3655236863220284	100.0	0.0	30.0	293.0	2.93	83.0	0.0	17.0	0.0	10.0	2617.0
61	0	3000	1325544897634	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	9150.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0400	0.1000	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.056675364666270614	1.0	41.44924323823148	0.4144924323823148	100.0	0.0	30.0	425.0	4.25	81.0	0.0	19.0	0.0	10.0	2665.0
62	0	3000	1325544901015	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	9300.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0400	0.1000	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.057894946838463524	1.0	36.35564505760865	0.3635564505760865	100.0	0.0	30.0	276.0	2.76	83.0	0.0	17.0	0.0	10.0	2702.0
63	0	3000	1325544904458	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	9450.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0400	0.1000	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05175038920807415	1.0	39.95251378367172	0.39952513783671717	100.0	0.0	30.0	392.0	3.92	81.0	1.0	18.0	0.0	10.0	2755.0
64	0	3000	1325544907939	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	9600.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0400	0.1000	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.06396913906896687	1.0	36.3139696600508	0.36313969660050804	100.0	0.0	23.0	222.0	2.22	90.0	0.0	10.0	0.0	10.0	2799.0
65	0	3000	1325544911517	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	9750.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0400	0.1000	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05736587530524334	1.0	36.778105302000284	0.36778105302000286	100.0	0.0	29.0	314.0	3.14	85.0	0.0	15.0	0.0	10.0	2843.0
66	0	3000	1325544915114	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	9900.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0400	0.1000	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.060744974840279714	1.0	33.5314073059205	0.335314073059205	100.0	0.0	28.0	201.0	2.01	88.0	0.0	12.0	0.0	10.0	2879.0
67	0	3000	1325544918715	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	10050.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0400	0.1000	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05192010884317097	1.0	36.61895692211058	0.3661895692211058	100.0	0.0	27.0	280.0	2.8	79.0	0.0	21.0	0.0	10.0	2922.0
68	0	3000	1325544922401	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	10200.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0400	0.1000	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05668879602745474	1.0	44.13545204792844	0.44135452047928436	100.0	0.0	26.0	437.0	4.37	81.0	0.0	19.0	0.0	10.0	2970.0
69	0	3000	1325544926150	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	10350.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0400	0.1000	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05173025008662585	1.0	33.668693911936	0.33668693911936004	100.0	0.0	16.0	190.0	1.9	91.0	0.0	9.0	0.0	10.0	3005.0
70	0	3000	1325544929891	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	10500.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0400	0.1000	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.0656247805687075	1.0	38.26344085269058	0.3826344085269058	100.0	0.0	30.0	292.0	2.92	84.0	0.0	16.0	0.0	10.0	3051.0
71	0	3000	1325544933670	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	10650.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0400	0.1000	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.0527872186333098	1.0	31.013583689483475	0.31013583689483476	100.0	0.0	28.0	222.0	2.22	88.0	0.0	12.0	0.0	10.0	3088.0
72	0	3000	1325544937520	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	10800.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0400	0.1000	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05736118276668865	1.0	31.711258658614188	0.3171125865861419	100.0	0.0	27.0	166.0	1.66	89.0	0.0	11.0	0.0	10.0	3122.0
73	0	3000	1325544941377	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	10950.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0400	0.1000	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.055079968212883	1.0	37.97279536585996	0.37972795365859957	100.0	0.0	23.0	257.0	2.57	88.0	0.0	12.0	0.0	10.0	3173.0
74	0	3000	1325544945287	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	11100.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0400	0.1000	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05027899009881053	1.0	39.71608555581115	0.3971608555581115	100.0	0.0	26.0	310.0	3.1	85.0	0.0	15.0	0.0	10.0	3213.0
75	0	3000	1325544949258	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	11250.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0400	0.1000	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.0563484081096827	1.0	38.37220599785124	0.3837220599785124	100.0	0.0	29.0	344.0	3.44	80.0	0.0	20.0	0.0	10.0	3256.0
76	0	3000	1325544953254	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	11400.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0500	0.1100	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05336666623823505	1.0	36.284994367511686	0.36284994367511686	100.0	0.0	26.0	246.0	2.46	89.0	0.0	11.0	0.0	10.0	3295.0
77	0	3000	1325544957373	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	11550.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0500	0.1100	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05138740741328734	1.0	34.10087081305376	0.3410087081305376	100.0	0.0	31.0	269.0	2.69	88.0	0.0	12.0	0.0	10.0	3329.0
78	0	3000	1325544961473	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	11700.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0500	0.1100	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.0612059775736043	1.0	40.941633191117766	0.40941633191117766	100.0	0.0	25.0	328.0	3.28	83.0	0.0	17.0	0.0	10.0	3372.0
79	0	3000	1325544965586	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	11850.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0500	0.1100	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.0557595304130154	1.0	38.84940332863164	0.3884940332863164	100.0	0.0	30.0	363.0	3.63	81.0	0.0	19.0	0.0	10.0	3410.0
80	0	3000	1325544969784	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	12000.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0500	0.1100	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05255393574875289	1.0	35.14522801318477	0.3514522801318477	100.0	0.0	32.0	221.0	2.21	88.0	0.0	12.0	0.0	10.0	3455.0
81	0	3000	1325544973978	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	12150.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0500	0.1100	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05052794887027574	1.0	39.36431336946971	0.3936431336946971	100.0	0.0	22.0	263.0	2.63	88.0	0.0	12.0	0.0	10.0	3509.0
82	0	3000	1325544978241	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	12300.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0500	0.1100	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05188743886308848	1.0	41.66279370181711	0.4166279370181711	100.0	0.0	30.0	364.0	3.64	85.0	0.0	15.0	0.0	10.0	3557.0
83	0	3000	1325544982598	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	12450.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0500	0.1100	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.062436523890782664	1.0	37.87473582228849	0.3787473582228849	100.0	0.0	30.0	311.0	3.11	84.0	1.0	15.0	0.0	10.0	3604.0
84	0	3000	1325544986958	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	12600.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0500	0.1100	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05090075173907752	1.0	45.16294076779105	0.4516294076779105	100.0	0.0	28.0	403.0	4.03	81.0	0.0	19.0	0.0	10.0	3653.0
85	0	3000	1325544991424	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	12750.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0500	0.1100	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.051827796265783294	1.0	42.690731992218765	0.42690731992218767	100.0	0.0	28.0	399.0	3.99	83.0	0.0	17.0	0.0	10.0	3700.0
86	0	3000	1325544995905	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	12900.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0500	0.1100	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.052774796390838236	1.0	35.63697994814219	0.3563697994814219	100.0	0.0	30.0	301.0	3.01	86.0	0.0	14.0	0.0	10.0	3734.0
87	0	3000	1325545000433	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	13050.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0500	0.1100	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05067516671675313	1.0	37.57743618609638	0.3757743618609638	100.0	0.0	20.0	231.0	2.31	88.0	0.0	12.0	0.0	10.0	3779.0
88	0	3000	1325545005034	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	13200.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0500	0.1100	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.052876990329695575	1.0	38.302561489777176	0.38302561489777176	100.0	0.0	32.0	273.0	2.73	81.0	0.0	19.0	0.0	10.0	3825.0
89	0	3000	1325545009667	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	13350.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0500	0.1100	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05103176729878337	1.0	42.302726760285246	0.4230272676028525	100.0	0.0	24.0	356.0	3.56	83.0	0.0	17.0	0.0	10.0	3873.0
90	0	3000	1325545014320	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	13500.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0500	0.1100	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05104147599713597	1.0	47.81709246704096	0.47817092467040956	100.0	0.0	23.0	367.0	3.67	83.0	0.0	17.0	0.0	10.0	3931.0
91	0	3000	1325545019032	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	13650.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0600	0.1200	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.07726238499348127	1.0	48.95197392998686	0.48951973929986864	100.0	0.0	29.0	472.0	4.72	76.0	0.0	24.0	0.0	10.0	3979.0
92	0	3000	1325545023822	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	13800.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0600	0.1200	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05280215767230875	1.0	45.443845245720176	0.45443845245720177	100.0	0.0	27.0	370.0	3.7	82.0	0.0	18.0	0.0	10.0	4034.0
93	0	3000	1325545028642	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	13950.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0600	0.1200	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.051085748808683246	1.0	43.16141431902787	0.4316141431902787	100.0	0.0	31.0	394.0	3.94	83.0	0.0	17.0	0.0	10.0	4084.0
94	0	3000	1325545033579	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	14100.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0600	0.1200	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.0508101122796793	1.0	41.45919497877354	0.4145919497877354	100.0	0.0	28.0	375.0	3.75	82.0	0.0	18.0	0.0	10.0	4134.0
95	0	3000	1325545038517	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	14250.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0600	0.1200	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.06222365323137263	1.0	43.33217394186297	0.43332173941862967	100.0	0.0	26.0	353.0	3.53	82.0	0.0	18.0	0.0	10.0	4177.0
96	0	3000	1325545043565	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	14400.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0600	0.1200	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.06008099808795814	1.0	42.94133465914275	0.4294133465914275	100.0	0.0	27.0	309.0	3.09	83.0	0.0	17.0	0.0	10.0	4229.0
97	0	3000	1325545048583	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	14550.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0600	0.1200	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.06684228289621001	1.0	38.81352190450621	0.3881352190450621	100.0	0.0	24.0	255.0	2.55	87.0	0.0	13.0	0.0	10.0	4272.0
98	0	3000	1325545053654	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	14700.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0600	0.1200	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05122586121608901	1.0	40.582989841410765	0.40582989841410766	100.0	0.0	29.0	381.0	3.81	82.0	0.0	18.0	0.0	10.0	4313.0
99	0	3000	1325545058793	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	14850.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0600	0.1200	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.053893904054741794	1.0	42.509113505279494	0.42509113505279494	100.0	0.0	31.0	348.0	3.48	82.0	0.0	18.0	0.0	10.0	4357.0
100	0	3000	1325545063980	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	15000.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0600	0.1200	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05620607612580332	1.0	43.62240767227316	0.4362240767227316	100.0	0.0	27.0	313.0	3.13	81.0	0.0	19.0	0.0	10.0	4404.0
101	0	3000	1325545069204	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	15150.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0600	0.1200	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05216222180240009	1.0	38.57478165498489	0.3857478165498489	100.0	0.0	27.0	284.0	2.84	86.0	0.0	14.0	0.0	10.0	4443.0
102	0	3000	1325545074479	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	15300.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0600	0.1200	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05737333116150083	1.0	40.02649373108863	0.4002649373108863	100.0	0.0	30.0	244.0	2.44	88.0	0.0	12.0	0.0	10.0	4483.0
103	0	3000	1325545079782	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	15450.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0600	0.1200	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05169089766081569	1.0	37.54185347254224	0.3754185347254224	100.0	0.0	25.0	278.0	2.78	85.0	0.0	15.0	0.0	10.0	4527.0
104	0	3000	1325545085080	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	15600.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0600	0.1200	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05269490336878518	1.0	37.73099483808772	0.37730994838087717	100.0	0.0	21.0	246.0	2.46	85.0	0.0	15.0	0.0	10.0	4574.0
105	0	3000	1325545090438	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	15750.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0600	0.1200	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.055952724822550176	1.0	42.075044971338215	0.42075044971338216	100.0	0.0	26.0	341.0	3.41	81.0	0.0	19.0	0.0	10.0	4618.0
106	0	3000	1325545095869	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	15900.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0700	0.1300	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05578732689725078	1.0	41.63611759200024	0.4163611759200024	100.0	0.0	25.0	286.0	2.86	85.0	0.0	15.0	0.0	10.0	4667.0
107	0	3000	1325545101353	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	16050.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0700	0.1300	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05459418288444391	1.0	39.764534646342234	0.39764534646342237	100.0	0.0	26.0	273.0	2.73	86.0	1.0	13.0	0.0	10.0	4708.0
108	0	3000	1325545106868	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	16200.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0700	0.1300	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.050020806508722475	1.0	44.7798797955934	0.447798797955934	100.0	0.0	27.0	278.0	2.78	82.0	0.0	18.0	0.0	10.0	4758.0
109	0	3000	1325545112441	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	16350.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0700	0.1300	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.054619470115444595	1.0	43.61031095617692	0.4361031095617692	100.0	0.0	24.0	361.0	3.61	83.0	0.0	17.0	0.0	10.0	4800.0
110	0	3000	1325545118077	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	16500.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0700	0.1300	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.057650047351749015	1.0	38.30688728798938	0.38306887287989383	100.0	0.0	24.0	243.0	2.43	87.0	0.0	13.0	0.0	10.0	4842.0
